accession,accession_no_version,description,package,target_short_name,target_scientific_name,target_taxid,species,taxid,segment,length,gc_content,seq_sha256,length_qc_flag,freq_A,freq_C,freq_G,freq_T,n_count,ambiguous_other_count,ambiguous_rate,valid_like_count,species_ncbi,taxid_ncbi,isolate,host,country,region,collection_date,nuc_completeness,segment_metadata,metadata_title,is_duplicate_seq_within_species_segment
PV848111.1,PV848111,"PV848111.1 Orthohantavirus hantanense strain 169_2019_Baley nucleocapsid protein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1011,0.4480712166172106,2d3af2644a1613426099d65cb6a0824257d5f92826e49bc8f2989564297d81ca,within_expected_range,0.314540059347181,0.1889218595450049,0.2591493570722057,0.2373887240356083,0,0,0.0,1011,,3052480,169_2019_Baley,,"Russia: Zabaikalsky Krai, Baley",,2019,PARTIAL,S,,False
AF427321.1,AF427321,"AF427321.1 Hantaan virus isolate AP681 nucleocapsid protein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1207,0.4407622203811102,389b9b85671c197fbba0ad23497143b8a6a99d4138190898a9da77bd2617b58d,within_expected_range,0.3338856669428334,0.1946975973487986,0.2460646230323115,0.2253521126760563,0,0,0.0,1207,,3052480,AP681,,,,,PARTIAL,S,,False
EU363810.1,EU363810,"EU363810.1 Hantaanvirus CGRn15 segment S nucleoprotein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,508672,S,1290,0.4496124031007752,43d6df5516e9b9fc6d0e16ee593da2655fe222d5173c8e576825eca8794fea5b,within_expected_range,0.3271317829457364,0.1984496124031007,0.2511627906976744,0.2232558139534883,0,0,0.0,1290,,508672,CGRn15,,China,,,PARTIAL,S,,False
KY357322.1,KY357322,"KY357322.1 Orthohantavirus hantanense strain XA2012P160 segment S nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4538401861908456,0e20d078a99ad35ffe0a8f1dad26e35d34d8635a7c6021ee82929436a7e1e940,within_expected_range,0.3227307990690458,0.1993793638479441,0.2544608223429014,0.2234290147401086,0,1,0.0007751937984496,1289,,3052480,XA2012P160,,China,,2016,PARTIAL,S,,False
KY357323.1,KY357323,"KY357323.1 Orthohantavirus hantanense strain XA2012P-Z22 segment S nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4550387596899224,341e63d159c31d87266d1d3c2a479c779e18766964fa34595f4a807fa454be1c,within_expected_range,0.3209302325581395,0.1992248062015504,0.2558139534883721,0.224031007751938,0,0,0.0,1290,,3052480,XA2012P-Z22,,China,,2016,PARTIAL,S,,False
KY357324.1,KY357324,"KY357324.1 Orthohantavirus hantanense strain XA2009P-M18 segment S nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.451937984496124,2fc9f72200bfda431aa313063d13fe96605a61b781ad5c1fb61240ff3ab919f8,within_expected_range,0.3232558139534883,0.1984496124031007,0.2534883720930233,0.2248062015503876,0,0,0.0,1290,,3052480,XA2009P-M18,,China,,2016,PARTIAL,S,,False
KY357325.1,KY357325,"KY357325.1 Orthohantavirus hantanense strain XA2011P-Z21 segment S nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4511627906976744,9e7a5554bfcf14124ac2d7ab78ec967a26997612d7d0ebb6779d531d080d826d,within_expected_range,0.3232558139534883,0.1976744186046511,0.2534883720930233,0.2255813953488372,0,0,0.0,1290,,3052480,XA2011P-Z21,,China,,2016,PARTIAL,S,,False
KY357326.1,KY357326,"KY357326.1 Orthohantavirus hantanense strain XA2012P133 segment S nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4529182879377432,42f250b0a8d877d0a17da85ba85bd78935032f73a96e6b52f0d4d257dbb68113,within_expected_range,0.3237354085603113,0.1984435797665369,0.2544747081712062,0.2233463035019455,5,0,0.003875968992248,1290,,3052480,XA2012P133,,China,,2016,PARTIAL,S,,False
KY357327.1,KY357327,"KY357327.1 Orthohantavirus hantanense strain XA2012P148 segment S nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4510869565217391,1e145e8c912a497002e82ac9660463df083490af89cb60d605ccf4ca143519d7,within_expected_range,0.3260869565217391,0.1987577639751552,0.2523291925465838,0.2228260869565217,2,0,0.0015503875968992,1290,,3052480,XA2012P148,,China,,2016,PARTIAL,S,,False
KY807166.1,KY807166,"KY807166.1 Orthohantavirus hantanense isolate AY133/2011 nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4527131782945736,4ec5ffa1db1107b421acebf11f8e97a6a3c03709ab89fcc76e5f0f7b189aed2d,within_expected_range,0.3248062015503876,0.1968992248062015,0.2558139534883721,0.2224806201550387,0,0,0.0,1290,,3052480,AY133/2011,,China: Jiangxi,,2011,PARTIAL,S,,False
KY807167.1,KY807167,"KY807167.1 Orthohantavirus hantanense isolate GAN21/2011 nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4472868217054263,68b0c25a6d8fae238d894f65f011d6dd97758ccc33d635a40b951fa1da4cf4ad,within_expected_range,0.3302325581395349,0.1961240310077519,0.2511627906976744,0.2224806201550387,0,0,0.0,1290,,3052480,GAN21/2011,,China: Jiangxi,,2011,PARTIAL,S,,False
KY807172.1,KY807172,"KY807172.1 Orthohantavirus hantanense isolate GAN19/2011 nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4503875968992248,5acb16db32cdbdfed29c54c4a40ffb8420e2cc932b4f7d14e1f3d62f4e04ccec,within_expected_range,0.3302325581395349,0.1992248062015504,0.2511627906976744,0.2193798449612403,0,0,0.0,1290,,3052480,GAN19/2011,,China: Jiangxi,,2011,PARTIAL,S,,False
MN608091.1,MN608091,"MN608091.1 Orthohantavirus hantanense isolate Zhongxiang16 nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.451937984496124,767f07043d4185becf957a0f1426f445f1dac3e6f0295966074f39d66ac4b76b,within_expected_range,0.3224806201550387,0.2,0.251937984496124,0.2255813953488372,0,0,0.0,1290,,3052480,Zhongxiang16,,China,,2012,PARTIAL,S,,False
MN608092.1,MN608092,"MN608092.1 Orthohantavirus hantanense isolate Zhongxiang58 nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4550387596899224,eb4040ee5a92eb04b38fa3c0f27a79090057635ba5f51f179bf28506729270e3,within_expected_range,0.3162790697674418,0.1984496124031007,0.2565891472868217,0.2286821705426356,0,0,0.0,1290,,3052480,Zhongxiang58,,China,,2012,PARTIAL,S,,False
MN608093.1,MN608093,"MN608093.1 Orthohantavirus hantanense isolate Xiantao21 nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4449612403100775,fa5de17e2a330dfb34d00eaf0ad11fa403487de173e017da158d7a6706bfe346,within_expected_range,0.3255813953488372,0.1961240310077519,0.2488372093023255,0.2294573643410852,0,0,0.0,1290,,3052480,Xiantao21,,China,,2012,PARTIAL,S,,False
MN608094.1,MN608094,"MN608094.1 Orthohantavirus hantanense isolate Xiantao42 nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4441860465116279,a0e53eef22f2c65297bdd1b24af197b74c064ae4fb13a3796750fc5c27a9547f,within_expected_range,0.3255813953488372,0.1961240310077519,0.2480620155038759,0.2302325581395349,0,0,0.0,1290,,3052480,Xiantao42,,China,,2012,PARTIAL,S,,False
MN608095.1,MN608095,"MN608095.1 Orthohantavirus hantanense isolate Xiantao69 nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4488372093023255,b911de70db9b37f2337637a8ce70ddab750b0478ee0c60d4a3daebe16de44a94,within_expected_range,0.3224806201550387,0.1953488372093023,0.2534883720930233,0.2286821705426356,0,0,0.0,1290,,3052480,Xiantao69,,China,,2012,PARTIAL,S,,False
MN608096.1,MN608096,"MN608096.1 Orthohantavirus hantanense isolate Xiantao72 nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4449612403100775,79be7edc351774150985be6621c54a0dbac15a0c055443c5c1ac51e73c18c210,within_expected_range,0.3248062015503876,0.1953488372093023,0.2496124031007752,0.2302325581395349,0,0,0.0,1290,,3052480,Xiantao72,,China,,2012,PARTIAL,S,,False
MN608097.1,MN608097,"MN608097.1 Orthohantavirus hantanense isolate Xiantao92 nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4511627906976744,75d2e4257b0d878ac32937cdf5e5e958bbf2403d1af4e76f92b038db49d7a720,within_expected_range,0.3209302325581395,0.1976744186046511,0.2534883720930233,0.227906976744186,0,0,0.0,1290,,3052480,Xiantao92,,China,,2012,PARTIAL,S,,False
MW219768.1,MW219768,"MW219768.1 Orthohantavirus hantanense isolate Ac19-6 nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4488372093023255,eb7f8c0ebb7d77107194e421d21c59b7eac3acc66ae48d07b77b4b82a8b10f2b,within_expected_range,0.3217054263565891,0.1961240310077519,0.2527131782945736,0.2294573643410852,0,0,0.0,1290,,3052480,Ac19-6,,South Korea: Jeju Island,,2019-04-25,PARTIAL,,,False
MW219769.1,MW219769,"MW219769.1 Orthohantavirus hantanense isolate Ac20-5 nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4472868217054263,497d9d15a28f46b4661ed4e3e3ea417a011050200f62718b7d8103c3708133ec,within_expected_range,0.3201550387596899,0.1953488372093023,0.251937984496124,0.2325581395348837,0,0,0.0,1290,,3052480,Ac20-5,,South Korea: Jeju Island,,2020-02-03,PARTIAL,,,False
MW219770.1,MW219770,"MW219770.1 Orthohantavirus hantanense isolate Ac20-6 nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.448062015503876,74c2d5cc2bda7e5bab32772a5eb9d5ce386c41d47d68424fec69092b0a28cbe8,within_expected_range,0.3201550387596899,0.1953488372093023,0.2527131782945736,0.2317829457364341,0,0,0.0,1290,,3052480,Ac20-6,,South Korea: Jeju Island,,2020-02-03,PARTIAL,,,False
MW219771.1,MW219771,"MW219771.1 Orthohantavirus hantanense isolate Ac20-30 nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4449612403100775,12061954a5ef5c5e7d78853a0c6b3cbd893a891ae92ab4a26c7caf55e658d3d4,within_expected_range,0.3217054263565891,0.1937984496124031,0.2511627906976744,0.2333333333333333,0,0,0.0,1290,,3052480,Ac20-30,,South Korea: Jeju Island,,2020-02-04,PARTIAL,,,False
MW219772.1,MW219772,"MW219772.1 Orthohantavirus hantanense isolate Ac20-31 nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4496124031007752,36a240af5654c51ec5cec315e1a68cdf3b712af0d50993bda8c84d891825be39,within_expected_range,0.3201550387596899,0.1968992248062015,0.2527131782945736,0.2302325581395349,0,0,0.0,1290,,3052480,Ac20-31,,South Korea: Jeju Island,,2020-02-04,PARTIAL,,,False
MW219773.1,MW219773,"MW219773.1 Orthohantavirus hantanense isolate Ac20-32 nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4496124031007752,12637bb2e7ed8426f4ba67ae29265b28055fe649ed9ea4d656e8f3ffed250cef,within_expected_range,0.3217054263565891,0.1976744186046511,0.251937984496124,0.2286821705426356,0,0,0.0,1290,,3052480,Ac20-32,,South Korea: Jeju Island,,2020-02-04,PARTIAL,,,False
MZ061870.1,MZ061870,"MZ061870.1 Hantaan orthohantavirus strain AYW92/2017 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4496124031007752,c6585790c75ebb9568d3e2e8d099284c8b406faf9d69c9ab9ecb9bb1cd5fb76a,within_expected_range,0.327906976744186,0.1968992248062015,0.2527131782945736,0.2224806201550387,0,0,0.0,1290,,3052480,AYW92/2017,,China,,2017-10-18,PARTIAL,,,False
MZ061871.1,MZ061871,"MZ061871.1 Hantaan orthohantavirus strain AYW14/2018 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4488372093023255,14768a26fc7150e91f9ffb2f68eb84914300b3183c2e81644b0079af8174d2d6,within_expected_range,0.3263565891472868,0.1953488372093023,0.2534883720930233,0.2248062015503876,0,0,0.0,1290,,3052480,AYW14/2018,,China,,2018-05-14,PARTIAL,,,False
MZ061873.1,MZ061873,"MZ061873.1 Hantaan orthohantavirus strain GAW107/2020 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4465116279069767,015285e6bd15499e19c0aa274875a8451c9c510d69b1064bbd458d8fa2ca6c24,within_expected_range,0.3310077519379845,0.1961240310077519,0.2503875968992248,0.2224806201550387,0,0,0.0,1290,,3052480,GAW107/2020,,China,,2020-11-10,PARTIAL,,,False
MZ061874.1,MZ061874,"MZ061874.1 Hantaan orthohantavirus strain GAW49/2020 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4496124031007752,aa138d8d801f82bbf6ce5f0a6966168ea0b7653f95079893e3a1242f4af20ab6,within_expected_range,0.3271317829457364,0.1961240310077519,0.2534883720930233,0.2232558139534883,0,0,0.0,1290,,3052480,GAW49/2020,,China,,2020-04-23,PARTIAL,,,False
MZ061876.1,MZ061876,"MZ061876.1 Hantaan orthohantavirus strain AYW71/2020 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.448062015503876,35cb058d1c63c0f41df7984f681a26744d46fa1a4e887eb8064d89454e5a6502,within_expected_range,0.3286821705426356,0.1953488372093023,0.2527131782945736,0.2232558139534883,0,0,0.0,1290,,3052480,AYW71/2020,,China,,2020-11-03,PARTIAL,,,False
MZ061877.1,MZ061877,"MZ061877.1 Hantaan orthohantavirus strain FXHu02/2018 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4496124031007752,e2bcfbc1e11c194f279f51b711f285e0bf022aa7e421849b2540debc670ca3e8,within_expected_range,0.3263565891472868,0.1945736434108527,0.2550387596899224,0.224031007751938,0,0,0.0,1290,,3052480,FXHu02/2018,,China,,2018-12-25,PARTIAL,,,False
MZ061878.1,MZ061878,"MZ061878.1 Hantaan orthohantavirus strain GAHu53/2019 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4511627906976744,8994cf9ac88694d1e86f2550d0ef1f2128e4d0ad97452bc21ec5e8e9500917de,within_expected_range,0.327906976744186,0.1976744186046511,0.2534883720930233,0.2209302325581395,0,0,0.0,1290,,3052480,GAHu53/2019,,China,,2019-08-06,PARTIAL,,,False
MZ061879.1,MZ061879,"MZ061879.1 Hantaan orthohantavirus strain GAHu44/2019 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4465116279069767,ea3745f7a42602605aff6b8a976140b8f942bd63d90c2d5e6c7547088c6bff7d,within_expected_range,0.3310077519379845,0.1953488372093023,0.2511627906976744,0.2224806201550387,0,0,0.0,1290,,3052480,GAHu44/2019,,China,,2019-05-31,PARTIAL,,,False
MZ061880.1,MZ061880,"MZ061880.1 Hantaan orthohantavirus strain YFHu05/2019 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4496124031007752,c4f575bce47891fae703f32200652c5efba6f39479085cbc4bcb20cb63cb2305,within_expected_range,0.3286821705426356,0.1976744186046511,0.251937984496124,0.2217054263565891,0,0,0.0,1290,,3052480,YFHu05/2019,,China,,2019-12-30,PARTIAL,,,False
MZ061881.1,MZ061881,"MZ061881.1 Hantaan orthohantavirus strain GAhu11/2020 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4527131782945736,2f8da8cb921a017899a29d15d137775aad3be627f2486b62c17b5d93ba598c2c,within_expected_range,0.3263565891472868,0.1976744186046511,0.2550387596899224,0.2209302325581395,0,0,0.0,1290,,3052480,GAhu11/2020,,China,,2020-06-09,PARTIAL,,,False
MZ061882.1,MZ061882,"MZ061882.1 Hantaan orthohantavirus strain GAHu49/2020 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4472868217054263,86ff4aab8e00a93fb46043dacb622e66a378c2f5eed10d80415d3eff9ab77f36,within_expected_range,0.3294573643410852,0.1945736434108527,0.2527131782945736,0.2232558139534883,0,0,0.0,1290,,3052480,GAHu49/2020,,China,,2020-11-16,PARTIAL,,,False
MZ061883.1,MZ061883,"MZ061883.1 Hantaan orthohantavirus strain GAHu50/2020 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4472868217054263,a707e6995e668d06f64bd3428700af11fdd0b722f3277798868bbfe30cc0b3b3,within_expected_range,0.3286821705426356,0.1945736434108527,0.2527131782945736,0.224031007751938,0,0,0.0,1290,,3052480,GAHu50/2020,,China,,2020-11-16,PARTIAL,,,False
MZ061884.1,MZ061884,"MZ061884.1 Hantaan orthohantavirus strain GAHu64/2020 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4511627906976744,64c700c72eeac55403b0935e260ac6d8b289152f977bea56b7b15804a2e0262b,within_expected_range,0.327906976744186,0.1976744186046511,0.2534883720930233,0.2209302325581395,0,0,0.0,1290,,3052480,GAHu64/2020,,China,,2020-12-08,PARTIAL,,,False
MZ061885.1,MZ061885,"MZ061885.1 Hantaan orthohantavirus strain GAHu69/2020 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4558139534883721,363adbb5d4a8cae6601ba8dc2d72df4d873d1999b3dd177e90204d2a808db40c,within_expected_range,0.3248062015503876,0.1992248062015504,0.2565891472868217,0.2193798449612403,0,0,0.0,1290,,3052480,GAHu69/2020,,China,,2020-12-15,PARTIAL,,,False
MZ061886.1,MZ061886,"MZ061886.1 Hantaan orthohantavirus strain GAHu72/2020 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4496124031007752,f9998f23e4ac9d0a7b6338f7444aa433ddfd2c9f6579dfee753bca12b75f21ac,within_expected_range,0.3325581395348837,0.1984496124031007,0.2511627906976744,0.2178294573643411,0,0,0.0,1290,,3052480,GAHu72/2020,,China,,2020-12-23,PARTIAL,,,False
MZ061887.1,MZ061887,"MZ061887.1 Hantaan orthohantavirus strain GAHu73/2020 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4465116279069767,70104914ab3c45b4f7f3e7f92f90c3e08e225bb8653f883ca5075346cb53db3f,within_expected_range,0.3294573643410852,0.1945736434108527,0.251937984496124,0.224031007751938,0,0,0.0,1290,,3052480,GAHu73/2020,,China,,2020-12-24,PARTIAL,,,False
MZ061888.1,MZ061888,"MZ061888.1 Hantaan orthohantavirus strain GAHu75/2020 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.448062015503876,c336a51f2c328a88a43bd6dc433a60f540835ad6f834b78fd232938b2b769a93,within_expected_range,0.3294573643410852,0.1953488372093023,0.2527131782945736,0.2224806201550387,0,0,0.0,1290,,3052480,GAHu75/2020,,China,,2020-12-31,PARTIAL,,,False
MZ061889.1,MZ061889,"MZ061889.1 Hantaan orthohantavirus strain GAHu80/2021 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4472868217054263,eb7958baaa0b38c40991aa3aecf8ef39c4a385506f09163132dc0ef0f41598bf,within_expected_range,0.3302325581395349,0.1961240310077519,0.2511627906976744,0.2224806201550387,0,0,0.0,1290,,3052480,GAHu80/2021,,China,,2021-01-15,PARTIAL,,,False
MZ061890.1,MZ061890,"MZ061890.1 Hantaan orthohantavirus strain GAHu85/2021 nucleocapsid protein (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.451937984496124,c2f35972215a841c46b825eaa0a5de94dfc6237a0893fd681e417a93e9c3f4c9,within_expected_range,0.3286821705426356,0.1984496124031007,0.2534883720930233,0.2193798449612403,0,0,0.0,1290,,3052480,GAHu85/2021,,China,,2021-01-31,PARTIAL,,,False
OP946508.1,OP946508,"OP946508.1 Orthohantavirus hantanense strain GAW92/2021 nucleocapsid (S) gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4488372093023255,fd58b025aae6123e37759b3484f701b0ccfbe8bb7696e3beb0d5e8eaf0ef59b9,within_expected_range,0.3325581395348837,0.1992248062015504,0.2496124031007752,0.2186046511627907,0,0,0.0,1290,,3052480,GAW92/2021,,China,,2021-10-25,PARTIAL,,,False
PX833970.1,PX833970,"PX833970.1 Orthohantavirus hantanense isolate HTNV-JM119/2021 nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4558139534883721,d1bf2faa097da6de18b2e0ec396cd2304a548938b06c66097f5a5bbcc7d7d49a,within_expected_range,0.324031007751938,0.2015503875968992,0.2542635658914728,0.2201550387596899,0,0,0.0,1290,,3052480,HTNV-JM119/2021,,China: Jingmen Hubei,,2021,PARTIAL,S,,False
X95077.1,X95077,X95077.1 Hantaan virus mRNA for nucleocapsid protein,hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1290,0.4465116279069767,e9ed34b1c88242ac485b277b830808916c43efc0a12985aaf83164466e636bc7,within_expected_range,0.3209302325581395,0.1891472868217054,0.2573643410852713,0.2325581395348837,0,0,0.0,1290,,3052480,CFC94-2,,,,,PARTIAL,S,,False
PV600352.1,PV600352,"PV600352.1 Orthohantavirus hantanense strain Yanbian-Aa22s-H3928 segment S nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1426,0.44109396914446,26684a50db691d0cf62f55b1b8bdc37e194f90fb80a49aa2eb81ea66faaeb815,within_expected_range,0.3190743338008415,0.1893408134642356,0.2517531556802244,0.2398316970546984,0,0,0.0,1426,,3052480,Yanbian-Aa22s-H3928,,"China: Yanbian, Jilin",,2022-03-01,PARTIAL,S,,False
PV600354.1,PV600354,"PV600354.1 Orthohantavirus hantanense strain Yanbian-Aa23s-H4239 segment S nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1440,0.4388888888888889,69b32362857e7b6904cf3f0c62b51a70ec34153b9d862c987042f73b3548c1c9,within_expected_range,0.3194444444444444,0.1875,0.2513888888888889,0.2416666666666666,0,0,0.0,1440,,3052480,Yanbian-Aa23s-H4239,,"China: Yanbian, Jilin",,2022-03-01,PARTIAL,S,,False
PV600349.1,PV600349,"PV600349.1 Orthohantavirus hantanense strain Yanbian-Rn22a-H4103 segment S nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1460,0.4445205479452054,e388bf5d806fb8da2f3e48c06e98a13705d0f67822eabad4e0a22202c7983c1e,within_expected_range,0.3136986301369863,0.186986301369863,0.2575342465753424,0.2417808219178082,0,0,0.0,1460,,3052480,Yanbian-Rn22a-H4103,,"China: Yanbian, Jilin",,2022-09-01,PARTIAL,S,,False
PV600351.1,PV600351,"PV600351.1 Orthohantavirus hantanense strain Yanbian-Aa22s-H3977 segment S nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1463,0.4429254955570745,a1ded7204f4e33a93438c542d4988a6ae339e6ba6b91c09526b52c992e2b575d,within_expected_range,0.3144224196855776,0.1859193438140806,0.2570061517429938,0.2426520847573479,0,0,0.0,1463,,3052480,Yanbian-Aa22s-H3977,,"China: Yanbian, Jilin",,2022-03-01,PARTIAL,S,,False
PV600350.1,PV600350,"PV600350.1 Orthohantavirus hantanense strain Yanbian-Rn22a-H3954 segment S nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1468,0.4427792915531335,06077b3bedf0ebbebac80f01017dc0c9cf45d173d0e0c67875ad9e07cc017830,within_expected_range,0.3153950953678474,0.1852861035422343,0.2574931880108992,0.241825613079019,0,0,0.0,1468,,3052480,Yanbian-Rn22a-H3954,,"China: Yanbian, Jilin",,2022-09-01,PARTIAL,S,,False
PV600347.1,PV600347,"PV600347.1 Orthohantavirus hantanense strain Yanbian-Aa22s-H3931 segment S nucleocapsid protein gene, complete cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,S,1470,0.4421768707482993,d68f04b577c2912a6084e534a5acdf4e2d84297879dafb4a96ea98523b1e6c0e,within_expected_range,0.3163265306122449,0.1863945578231292,0.25578231292517,0.2414965986394557,0,0,0.0,1470,,3052480,Yanbian-Aa22s-H3931,,"China: Yanbian, Jilin",,2022-03-01,PARTIAL,S,,False
