accession,accession_no_version,description,package,target_short_name,target_scientific_name,target_taxid,species,taxid,segment,length,gc_content,seq_sha256,length_qc_flag,freq_A,freq_C,freq_G,freq_T,n_count,ambiguous_other_count,ambiguous_rate,valid_like_count,species_ncbi,taxid_ncbi,isolate,host,country,region,collection_date,nuc_completeness,segment_metadata,metadata_title,is_duplicate_seq_within_species_segment
MN478413.1,MN478413,"MN478413.1 Orthohantavirus hantanense strain HTNV-HN2018/157 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,732,0.3975409836065574,90be523261473c67efa375cacd3b540345b80374b16dc15d885f5e0cb544edb3,too_short_for_segment,0.3155737704918033,0.1775956284153005,0.2199453551912568,0.2868852459016393,0,0,0.0,732,,3052480,HTNV-HN2018/157,,China: Henan,,2018-12-17,PARTIAL,M,,False
MW222669.1,MW222669,"MW222669.1 Orthohantavirus hantanense strain ROKA16-12 glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1050,0.3895238095238095,8f8136a8c86a240b8b26ce93fd5861a44509fa4c6655f6f9f0c7ad5c926cbc8a,too_short_for_segment,0.3028571428571429,0.1704761904761904,0.219047619047619,0.3076190476190476,0,0,0.0,1050,,3052480,ROKA16-12,,South Korea,,2016-12-09,PARTIAL,,,False
MW222670.1,MW222670,"MW222670.1 Orthohantavirus hantanense strain ROKA17-2 glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1051,0.3891531874405328,56c0097a323b078b3ca170bedc217d0a29d0a82b8076d2ea58423bdff865de32,too_short_for_segment,0.3044719314938154,0.1693625118934348,0.219790675547098,0.3063748810656517,0,0,0.0,1051,,3052480,ROKA17-2,,South Korea,,2017-01-13,PARTIAL,,,False
MW222671.1,MW222671,"MW222671.1 Orthohantavirus hantanense strain ROKA17-15 glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1051,0.3939105613701237,10883f679f33128ba44537261ff94d57c61c47121360d635dc6a271da7a00f44,too_short_for_segment,0.302568981921979,0.1722169362511893,0.2216936251189343,0.3035204567078972,0,0,0.0,1051,,3052480,ROKA17-15,,South Korea,,2017-10-29,PARTIAL,,,False
U71283.1,U71283,"U71283.1 Hantaan virus glycoprotein precursor gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1072,0.4067164179104477,f33da6e8de06fb03b0cc2617c39fd9dc403f755bbf15be350d4b31d5b9f4b5d5,too_short_for_segment,0.2985074626865671,0.1930970149253731,0.2136194029850746,0.2947761194029851,0,0,0.0,1072,,3052480,SN94-10,,,,,PARTIAL,,,False
U71369.1,U71369,"U71369.1 Hantaan virus glycoprotein precursor gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1072,0.4048507462686567,c3858367af4b0aedd0e2a5ebdd5543c4ef0ed67471bff49a4b7eb7459428db09,too_short_for_segment,0.2966417910447761,0.1912313432835821,0.2136194029850746,0.2985074626865671,0,0,0.0,1072,,3052480,NS94-20,,,,,PARTIAL,,,False
U71372.1,U71372,"U71372.1 Hantaan virus glycoprotein precursor gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1072,0.4113805970149253,abaf0606be04060e57211d96ed2b46a5dcfb4a1cf14c60731ef69f6ed61381c1,too_short_for_segment,0.2985074626865671,0.1986940298507462,0.2126865671641791,0.2901119402985074,0,0,0.0,1072,,3052480,PC89-43,,,,,PARTIAL,,,False
U71373.1,U71373,"U71373.1 Hantaan virus glycoprotein precursor gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1072,0.4104477611940298,dacc440bf5318eabbf6e5985173c2dda55088091591b95aa85aea51f4d7635c6,too_short_for_segment,0.2994402985074627,0.1977611940298507,0.2126865671641791,0.2901119402985074,0,0,0.0,1072,,3052480,YJ89-16,,,,,PARTIAL,,,False
JQ912867.1,JQ912867,"JQ912867.1 Hantaan virus isolate LongquanHu-200938 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1373,0.4093226511289148,1a1c2f64c8867e8b7db9c7ce7d89a345bb9ae5f82d43a9e758fec01600a8de47,too_short_for_segment,0.3022578295702841,0.2046613255644574,0.2046613255644574,0.2884195193008012,0,0,0.0,1373,,3052480,LongquanHu-200938,,China,,2009,PARTIAL,M,,False
JQ912868.1,JQ912868,"JQ912868.1 Hantaan virus isolate LongquanHu-201010 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1373,0.4064093226511289,47add4a02ef07f7224fa7f7c1796676fd7d3c2a88906867d06230f1e74c92a85,too_short_for_segment,0.3022578295702841,0.202476329206118,0.2039329934450109,0.291332847778587,0,0,0.0,1373,,3052480,LongquanHu-201010,,China,,2010,PARTIAL,M,,False
JQ912869.1,JQ912869,"JQ912869.1 Hantaan virus isolate LongquanHu-201039 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1373,0.4071376547705754,3b5a913c37c65e5072f6667e97339c51918111a1f026c428262847b883e284d2,too_short_for_segment,0.3022578295702841,0.2032046613255644,0.2039329934450109,0.2906045156591406,0,0,0.0,1373,,3052480,LongquanHu-201039,,China,,2010,PARTIAL,M,,False
JQ912870.1,JQ912870,"JQ912870.1 Hantaan virus isolate LongquanHu-201123 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1373,0.4100509832483612,1731352a8ace73dd06b357109dc0f756a668b13151b4887c2f5b8c40a580b73a,too_short_for_segment,0.3051711580480699,0.2083029861616897,0.2017479970866715,0.2847778587035688,0,0,0.0,1373,,3052480,LongquanHu-201123,,China,,2011,PARTIAL,M,,False
MN608098.1,MN608098,"MN608098.1 Orthohantavirus hantanense isolate Zhongxiang16 glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1446,0.3948824343015214,895e80d33ad3d3c5c45aab383fb8d1c99e73a437a42839f4121136cba7741521,too_short_for_segment,0.3001383125864453,0.1639004149377593,0.2309820193637621,0.3049792531120332,0,0,0.0,1446,,3052480,Zhongxiang16,,China,,2012,PARTIAL,M,,False
MN608099.1,MN608099,"MN608099.1 Orthohantavirus hantanense isolate Zhongxiang58 glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1446,0.3934993084370677,e8202bae8f4a58239a26ccd58954432e14ff66280e3b04a79c93cc3df44924fd,too_short_for_segment,0.3001383125864453,0.1632088520055325,0.2302904564315352,0.3063623789764869,0,0,0.0,1446,,3052480,Zhongxiang58,,China,,2012,PARTIAL,M,,False
MN608100.1,MN608100,"MN608100.1 Orthohantavirus hantanense isolate Xiantao21 glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1446,0.3962655601659751,0ca9e5daa7c7e09257213c59e549629225e6f177f958f712df71faaad5457d80,too_short_for_segment,0.3022130013831258,0.1666666666666666,0.2295988934993084,0.301521438450899,0,0,0.0,1446,,3052480,Xiantao21,,China,,2012,PARTIAL,M,,False
MN608101.1,MN608101,"MN608101.1 Orthohantavirus hantanense isolate Xiantao42 glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1446,0.4004149377593361,1339b2ec3451da6dbeaf4ff36a123a743a58b8296f7b59b68e9a848234f0a193,too_short_for_segment,0.2966804979253112,0.169432918395574,0.2309820193637621,0.3029045643153527,0,0,0.0,1446,,3052480,Xiantao42,,China,,2012,PARTIAL,M,,False
MN608102.1,MN608102,"MN608102.1 Orthohantavirus hantanense isolate Xiantao69 glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1446,0.3955739972337482,b9c8b8d9b2587aac181dfe9ca425fe85b3ce6fc4fa9cc8b6a81122c4f1f131fd,too_short_for_segment,0.3022130013831258,0.1659751037344398,0.2295988934993084,0.3022130013831258,0,0,0.0,1446,,3052480,Xiantao69,,China,,2012,PARTIAL,M,,False
MN608103.1,MN608103,"MN608103.1 Orthohantavirus hantanense isolate Xiantao72 glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1446,0.3997233748271093,7d33189cfd7fbd27f8f0c8545f259988af6e251b509412de216788c78fb7cd1b,too_short_for_segment,0.297372060857538,0.169432918395574,0.2302904564315352,0.3029045643153527,0,0,0.0,1446,,3052480,Xiantao72,,China,,2012,PARTIAL,M,,False
MN608104.1,MN608104,"MN608104.1 Orthohantavirus hantanense isolate Xiantao92 glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1446,0.3997233748271093,46dab2bbb2b297dcff634f56f04d2a6369ac33b5414a4dc126a77ec74c723112,too_short_for_segment,0.2994467496542185,0.1708160442600276,0.2289073305670816,0.3008298755186722,0,0,0.0,1446,,3052480,Xiantao92,,China,,2012,PARTIAL,M,,False
ON110133.1,ON110133,"ON110133.1 Orthohantavirus hantanense isolate HTNV-AYW45-2020 segment M glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1788,0.4065995525727069,ea8d00b58383fcdc4ef012aab758b84cf8f0eec275c705a3a491fd3cda058641,too_short_for_segment,0.3098434004474273,0.1851230425055928,0.2214765100671141,0.2835570469798658,0,0,0.0,1788,,3052480,HTNV-AYW45-2020,,China,,2020,PARTIAL,M,,False
KJ857335.1,KJ857335,"KJ857335.1 Hantaan virus isolate Fuyuan-Aa-36 glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,1991,0.401305876443998,d628cacbf7605f31d9d59af3bf53ca2f9c271910c0ee11154a4d4e41e82c9426,too_short_for_segment,0.3023606228026118,0.1818181818181818,0.2194876946258161,0.2963335007533902,0,0,0.0,1991,,3052480,Fuyuan-Aa-36,,China,,2011,PARTIAL,M,,False
JQ912806.1,JQ912806,"JQ912806.1 Hantaan virus isolate LongquanAa-08-200 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4125383603682595,9f59434c53295a399a9591f5d0e7ecb20ae7b68c1e538683dc093417964878ac,too_short_for_segment,0.3068829460762823,0.2029811486190267,0.2095572117492327,0.2805786935554581,0,0,0.0,2281,,3052480,LongquanAa-08-200,,China,,2008,PARTIAL,M,,False
JQ912807.1,JQ912807,"JQ912807.1 Hantaan virus isolate LongquanAa-08-218 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4107847435335379,0481527396ec3e63b96a7d48810fbdccc71c4865ec931ee2a845dc36929ecc7b,too_short_for_segment,0.3081981587023235,0.2021043402016659,0.208680403331872,0.2810170977641385,0,0,0.0,2281,,3052480,LongquanAa-08-218,,China,,2008,PARTIAL,M,,False
JQ912808.1,JQ912808,"JQ912808.1 Hantaan virus isolate LongquanAa-08-221 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4099079351161771,b2f9e6df2eee231c716f115b9e7a48117113b7aea28250cb59c579ba12387126,too_short_for_segment,0.3090749671196843,0.2016659359929855,0.2082419991231915,0.2810170977641385,0,0,0.0,2281,,3052480,LongquanAa-08-221,,China,,2008,PARTIAL,M,,False
JQ912809.1,JQ912809,"JQ912809.1 Hantaan virus isolate LongquanAa-08-224 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4134151687856203,c39c9879237d4b3a2a77b157f4032cf68771f7bf860c48ffa17046eb3aece8af,too_short_for_segment,0.3068829460762823,0.2038579570363875,0.2095572117492327,0.2797018851380973,0,0,0.0,2281,,3052480,LongquanAa-08-224,,China,,2008,PARTIAL,M,,False
JQ912811.1,JQ912811,"JQ912811.1 Hantaan virus isolate LongquanAa-08-272 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4112231477422183,29fd8d1fce76bb4a812dc69f5c1f5142b3e0346ad0073ea50b439141c69abd0e,too_short_for_segment,0.3077597544936431,0.2021043402016659,0.2091188075405524,0.2810170977641385,0,0,0.0,2281,,3052480,LongquanAa-08-272,,China,,2008,PARTIAL,M,,False
JQ912815.1,JQ912815,"JQ912815.1 Hantaan virus isolate LongquanAa-08-314 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4116615519508987,9928b5cf9aad23bc692ee541077d7bbce32aeb4203f247ea95f97dcfca46103b,too_short_for_segment,0.3081981587023235,0.2029811486190267,0.208680403331872,0.2801402893467777,0,0,0.0,2281,,3052480,LongquanAa-08-314,,China,,2008,PARTIAL,M,,False
JQ912816.1,JQ912816,"JQ912816.1 Hantaan virus isolate LongquanAa-08-358 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4120999561595791,c7c6eca59377e9b1ccd871c6a8403c3fb9826223b0bf211e4af393ad448a9453,too_short_for_segment,0.3073213502849627,0.2029811486190267,0.2091188075405524,0.2805786935554581,0,0,0.0,2281,,3052480,LongquanAa-08-358,,China,,2008,PARTIAL,M,,False
JQ912817.1,JQ912817,"JQ912817.1 Hantaan virus isolate LongquanAa-08-481 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4129767645769399,8103af7c6be6169cad798079a714e10c816f684c6be27b0022a24b0aa89d2bce,too_short_for_segment,0.3051293292415607,0.2029811486190267,0.2099956159579132,0.2818939061814993,0,0,0.0,2281,,3052480,LongquanAa-08-481,,China,,2008,PARTIAL,M,,False
JQ912819.1,JQ912819,"JQ912819.1 Hantaan virus isolate LongquanAa-08-542 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4134151687856203,463770d1df8532689114aeaef88030655df5a501f8688585248ade0d5e24f85c,too_short_for_segment,0.3055677334502411,0.2038579570363875,0.2095572117492327,0.2810170977641385,0,0,0.0,2281,,3052480,LongquanAa-08-542,,China,,2008,PARTIAL,M,,False
JQ912820.1,JQ912820,"JQ912820.1 Hantaan virus isolate LongquanAa-08-573 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4138535729943007,2960a0dd2f33a35005b209d989be52292d0650a1a0476e5b74183751e534cc14,too_short_for_segment,0.3051293292415607,0.2034195528277071,0.2104340201665936,0.2810170977641385,0,0,0.0,2281,,3052480,LongquanAa-08-573,,China,,2008,PARTIAL,M,,False
JQ912821.1,JQ912821,"JQ912821.1 Hantaan virus isolate LongquanAa-08-595 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4129767645769399,b798744ef1cf1866bfeb309972c018c0802d7b27b2a0d79cd93a94d5d86ef676,too_short_for_segment,0.3060061376589215,0.2029811486190267,0.2099956159579132,0.2810170977641385,0,0,0.0,2281,,3052480,LongquanAa-08-595,,China,,2008,PARTIAL,M,,False
JQ912826.1,JQ912826,"JQ912826.1 Hantaan virus isolate LongquanAa-09-192 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4103463393248575,1ecaaae5aa3b59007fd4c982faeaf19097e074ec4d0cfcf1e5d84aa03f977960,too_short_for_segment,0.3090749671196843,0.2025427444103463,0.2078035949145111,0.2805786935554581,0,0,0.0,2281,,3052480,LongquanAa-09-192,,China,,2009,PARTIAL,M,,False
JQ912827.1,JQ912827,"JQ912827.1 Hantaan virus isolate LongquanAa-09-233 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4112231477422183,b4fc2ab44a4b741674f75410a740a88e56e3a8873bc57c783eba7fcc8736b0e5,too_short_for_segment,0.3081981587023235,0.2025427444103463,0.208680403331872,0.2805786935554581,0,0,0.0,2281,,3052480,LongquanAa-09-233,,China,,2009,PARTIAL,M,,False
JQ912833.1,JQ912833,"JQ912833.1 Hantaan virus isolate LongquanAa-09-342 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4112231477422183,d489a8e2b248291d61c589c2d2e356c441c32a0e02e8404fe60bd63091670988,too_short_for_segment,0.3086365629110039,0.2025427444103463,0.208680403331872,0.2801402893467777,0,0,0.0,2281,,3052480,LongquanAa-09-342,,China,,2009,PARTIAL,M,,False
JQ912834.1,JQ912834,"JQ912834.1 Hantaan virus isolate LongquanAa-09-344 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4116615519508987,1a713367ef8268a3939785111141e52b65a01cb21b22149381f5d02f246238e1,too_short_for_segment,0.3081981587023235,0.2025427444103463,0.2091188075405524,0.2801402893467777,0,0,0.0,2281,,3052480,LongquanAa-09-344,,China,,2009,PARTIAL,M,,False
JQ912836.1,JQ912836,"JQ912836.1 Hantaan virus isolate LongquanAa-09-355 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4112231477422183,95f018897d9482f86c68e5fd8e210e5f58234c7ddfb7e1c153e61b09c0994651,too_short_for_segment,0.3081981587023235,0.2021043402016659,0.2091188075405524,0.2805786935554581,0,0,0.0,2281,,3052480,LongquanAa-09-355,,China,,2009,PARTIAL,M,,False
JQ912840.1,JQ912840,"JQ912840.1 Hantaan virus isolate LongquanAa-09-44 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4107847435335379,9c0f7d226081046ca6200bb990f31db4460a381b0becd8edcee0b3cb361c05ad,too_short_for_segment,0.3077597544936431,0.2016659359929855,0.2091188075405524,0.2814555019728189,0,0,0.0,2281,,3052480,LongquanAa-09-44,,China,,2009,PARTIAL,M,,False
JQ912842.1,JQ912842,"JQ912842.1 Hantaan virus isolate LongquanAa-09-475 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4077159140727751,6cd756098cc0676d8ffad061fdca77eb97263474fc4b1fac65ad3c92f7407982,too_short_for_segment,0.3095133713283647,0.1985971065322227,0.2091188075405524,0.2827707145988601,0,0,0.0,2281,,3052480,LongquanAa-09-475,,China,,2009,PARTIAL,M,,False
JQ912848.1,JQ912848,"JQ912848.1 Hantaan virus isolate LongquanAa-09-536 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4112231477422183,7680a241d29dffc0ce6ba2576cd802a72ee06761113ec9f419bfd6946b0f74e2,too_short_for_segment,0.3086365629110039,0.2025427444103463,0.208680403331872,0.2801402893467777,0,0,0.0,2281,,3052480,LongquanAa-09-536,,China,,2009,PARTIAL,M,,False
JQ912853.1,JQ912853,"JQ912853.1 Hantaan virus isolate LongquanAa-09-697 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4112231477422183,adf0ccd37403489e4c8ddd3059211d788274084b203c40cf596ef0b3c92e7ad8,too_short_for_segment,0.3086365629110039,0.2034195528277071,0.2078035949145111,0.2801402893467777,0,0,0.0,2281,,3052480,LongquanAa-09-697,,China,,2009,PARTIAL,M,,False
JQ912855.1,JQ912855,"JQ912855.1 Hantaan virus isolate LongquanAa-09-98 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4125383603682595,778cb5fc74b161ccc67c2eed613349e37f3a61767fafc2d5a2bc750a5786d3c0,too_short_for_segment,0.3073213502849627,0.2034195528277071,0.2091188075405524,0.2801402893467777,0,0,0.0,2281,,3052480,LongquanAa-09-98,,China,,2009,PARTIAL,M,,False
JQ912858.1,JQ912858,"JQ912858.1 Hantaan virus isolate LongquanAa-10-19 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4094695309074967,5326e961ba44c9f4253b8c9dcccd7c0dbdb198a1fe8ec6f814f690127fcdc3f7,too_short_for_segment,0.3081981587023235,0.2012275317843051,0.2082419991231915,0.2823323103901797,0,0,0.0,2281,,3052480,LongquanAa-10-19,,China,,2010,PARTIAL,M,,False
JQ912860.1,JQ912860,"JQ912860.1 Hantaan virus isolate LongquanAa-10-46 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4116615519508987,478d831d38909b36095cd4e529f87b3e9b6bb92f7638fe28f33251f930ee886d,too_short_for_segment,0.3073213502849627,0.2025427444103463,0.2091188075405524,0.2810170977641385,0,0,0.0,2281,,3052480,LongquanAa-10-46,,China,,2010,PARTIAL,M,,False
JQ912862.1,JQ912862,"JQ912862.1 Hantaan virus isolate LongquanAa-10-64 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4112231477422183,fbbb68d46cc2cb6a4041a7fdd40a23f0fb78e9bd32b59c5daf5e16bb12a8ceff,too_short_for_segment,0.3077597544936431,0.2021043402016659,0.2091188075405524,0.2810170977641385,0,0,0.0,2281,,3052480,LongquanAa-10-64,,China,,2010,PARTIAL,M,,False
JQ912863.1,JQ912863,"JQ912863.1 Hantaan virus isolate LongquanAa-10-68 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4125383603682595,0b32f33b0c9a9e01298657093966acbed03cff34b3e61f91cd082e65ef71b06a,too_short_for_segment,0.3077597544936431,0.2034195528277071,0.2091188075405524,0.2797018851380973,0,0,0.0,2281,,3052480,LongquanAa-10-68,,China,,2010,PARTIAL,M,,False
JQ912865.1,JQ912865,"JQ912865.1 Hantaan virus isolate LongquanAa-10-85 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4099079351161771,338d8f0a32b4a96c879ddc8814d9408bb24dfd201176f1a7472be93979dbfa11,too_short_for_segment,0.3090749671196843,0.2025427444103463,0.2073651907058308,0.2810170977641385,0,0,0.0,2281,,3052480,LongquanAa-10-85,,China,,2010,PARTIAL,M,,False
JQ912871.1,JQ912871,"JQ912871.1 Hantaan virus isolate LongquanMf-08-92 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4151687856203419,a3e21f7c6e6109ecd4039f084dda519ae891387cb03480baf0105390731c33ee,too_short_for_segment,0.3051293292415607,0.2038579570363875,0.2113108285839544,0.2797018851380973,0,0,0.0,2281,,3052480,LongquanMf-08-92,,China,,2008,PARTIAL,M,,False
JQ912872.1,JQ912872,"JQ912872.1 Hantaan virus isolate LongquanMf-09-189 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4112231477422183,8097a6c258b350ab9a42acf0402c6f32e457a31b98949979225266d1b0f4fde0,too_short_for_segment,0.3081981587023235,0.2029811486190267,0.2082419991231915,0.2805786935554581,0,0,0.0,2281,,3052480,LongquanMf-09-189,,China,,2009,PARTIAL,M,,False
JQ912874.1,JQ912874,"JQ912874.1 Hantaan virus isolate LongquanMf-09-556 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2281,0.4116615519508987,066463c8a98f6bce8dfe6dc35badae599c38a2c6b2ddc75f23d1144dc9da3bee,too_short_for_segment,0.3064445418676019,0.2021043402016659,0.2095572117492327,0.2818939061814993,0,0,0.0,2281,,3052480,LongquanMf-09-556,,China,,2009,PARTIAL,M,,False
JQ912857.1,JQ912857,"JQ912857.1 Hantaan virus isolate LongquanAa-10-116 envelope glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2289,0.4115334207077326,b17f36e1abb7346309be2ec11403fa496607d79f4baf6bcbbf669abbfa04309f,too_short_for_segment,0.308868501529052,0.2031454783748361,0.2083879423328964,0.2795980777632154,0,0,0.0,2289,,3052480,LongquanAa-10-116,,China,,2010,PARTIAL,M,,False
KC344253.1,KC344253,"KC344253.1 Hantaan virus isolate LongquanAa-11-619 glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2300,0.4113043478260869,2ecd0acecb4c4dd6fecb4b36d7fa7f8b776ec2e9537a65c0b346a908576d4501,too_short_for_segment,0.3060869565217391,0.2017391304347826,0.2095652173913043,0.2826086956521739,0,0,0.0,2300,,3052480,LongquanAa-11-619,,China,,2011,PARTIAL,M,,False
KC344254.1,KC344254,"KC344254.1 Hantaan virus isolate LongquanAa-11-414 glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2300,0.4104347826086956,f17f0f453bba8ee85b16030be6d914046ef312c37ba7f3ac87ecd3ac1ace537a,too_short_for_segment,0.3078260869565217,0.2021739130434782,0.2082608695652174,0.2817391304347826,0,0,0.0,2300,,3052480,LongquanAa-11-414,,China,,2011,PARTIAL,M,,False
KC344255.1,KC344255,"KC344255.1 Hantaan virus isolate LongquanAa-11-405 glycoprotein gene, partial cds",hantaan_3052480,hantaan,Orthohantavirus hantanense,3052480,Orthohantavirus hantanense,3052480,M,2300,0.4091304347826087,39f182f85dde54440f8c5d8acbd874d6597b0a6c5d1922b5ebab019e870c7632,too_short_for_segment,0.3082608695652173,0.2013043478260869,0.2078260869565217,0.2826086956521739,0,0,0.0,2300,,3052480,LongquanAa-11-405,,China,,2011,PARTIAL,M,,False
